,ProtonNum,NucleonNum,Mass
3443,106.0,271,271.133782
3444,107.0,271,271.135115
3445,108.0,271,271.137082
3446,109.0,271,271.140741
3447,,271,271.145951
3448,106.0,272,272.135825
3449,107.0,272,272.138259
3450,108.0,272,272.138492
3451,109.0,272,272.143298
3452,,272,272.146091
3453,,272,272.153273
3454,106.0,273,273.139475
3455,107.0,273,273.140294
3456,108.0,273,273.141458
3457,109.0,273,273.144695
3458,,273,273.148455
3459,,273,273.153393
3460,107.0,274,274.143599
3461,108.0,274,274.143217
3462,109.0,274,274.147343
3463,,274,274.149434
3464,,274,274.155247
3465,107.0,275,275.145766
3466,108.0,275,275.14653
3467,109.0,275,275.148972
3468,,275,275.152085
3469,,275,275.156088
3470,107.0,276,276.149169
3471,108.0,276,276.148348
3472,109.0,276,276.151705
3473,,276,276.153022
3474,,276,276.158226
3475,,276,276.161418
3476,107.0,277,277.151477
3477,108.0,277,277.151772
3478,109.0,277,277.153525
3479,,277,277.155763
3480,,277,277.159322
3481,,277,277.163535
3482,107.0,278,278.154988
3483,108.0,278,278.153753
3484,109.0,278,278.156487
3485,,278,278.157007
3486,,278,278.16159
3487,,278,278.164083
3488,113.0,278,278.170725
3489,108.0,279,279.157274
3490,109.0,279,279.158439
3491,,279,279.159984
3492,,279,279.16288
3493,,279,279.166422
3494,113.0,279,279.171187
3495,108.0,280,280.159335
3496,109.0,280,280.161579
3497,,280,280.161375
3498,,280,280.165204
3499,,280,280.167102
3500,113.0,280,280.173098
3501,109.0,281,281.163608
3502,,281,281.164545
3503,,281,281.166757
3504,,281,281.169563
3505,113.0,281,281.17371
3506,109.0,282,282.166888
3507,,282,282.166174
3508,,282,282.169343
3509,,282,282.170507
3510,113.0,282,282.17577
3511,,283,283.169437
3512,,283,283.171101
3513,,283,283.173202
3514,113.0,283,283.176666
3515,,284,284.171187
3516,,284,284.173882
3517,,284,284.17436
3518,113.0,284,284.178843
3519,114.0,284,284.181192
3520,,285,285.175771
3521,,285,285.177227
3522,113.0,285,285.180106
3523,114.0,285,285.183503
3524,,286,286.178756
3525,,286,286.178691
3526,113.0,286,286.182456
3527,114.0,286,286.184226
3528,,287,287.181826
3529,113.0,287,287.184064
3530,114.0,287,287.18672
3531,115.0,287,287.19082
3532,,288,288.183501
3533,113.0,288,288.186764
3534,114.0,288,288.187781
3535,115.0,288,288.192879
3536,113.0,289,289.188461
3537,114.0,289,289.190517
3538,115.0,289,289.193971
3539,116.0,289,289.198023
3540,113.0,290,290.191429
3541,114.0,290,290.191875
3542,115.0,290,290.196235
3543,116.0,290,290.198635
3544,114.0,291,291.194848
3545,115.0,291,291.197725
3546,116.0,291,291.201014
3547,117.0,291,291.205748
3548,115.0,292,292.200323
3549,116.0,292,292.201969
3550,117.0,292,292.207861
3551,116.0,293,293.204583
3552,117.0,293,293.208727
3553,118.0,293,293.213423
3554,117.0,294,294.21084
3555,118.0,294,294.213979
3556,118.0,295,295.216178
